"","UF","name","popm","gdpc","microregion","microregion_name","region","region_name","urban","codmun6","month","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","n"
"10367","SP","Onda Verde",4422,38174.26,35004,"São José do Rio Preto",3,"Sudeste",0,"353400",4,4,0,4,2,2,0,0,0,0,0,4,0,4,2,2,4,10.5499167454851,8.39434736141739,0.418679965315315,30
"10368","SP","Onda Verde",4422,38174.26,35004,"São José do Rio Preto",3,"Sudeste",0,"353400",5,3,0,3,1,2,0,0,0,0,0,3,0,3,1,2,2,10.5499167454851,8.39434736141739,0.382136045765535,31
"10369","SP","Oriente",6542,15344.27,35038,"Marília",3,"Sudeste",1,"353410",2,3,1,2,0,3,0,0,0,0,0,3,1,2,0,3,5,9.63849739342304,8.78599820809833,0.32248439367778,29
"10370","SP","Oriente",6542,15344.27,35038,"Marília",3,"Sudeste",1,"353410",3,11,1,10,2,9,0,0,0,0,0,11,1,10,2,9,6,9.63849739342304,8.78599820809833,0.403919772671481,31
"10371","SP","Oriente",6542,15344.27,35038,"Marília",3,"Sudeste",1,"353410",4,10,0,10,4,6,0,0,0,0,0,10,0,10,4,6,1,9.63849739342304,8.78599820809833,0.454948591557152,30
"10372","SP","Oriente",6542,15344.27,35038,"Marília",3,"Sudeste",1,"353410",5,6,0,6,3,3,0,0,0,0,0,6,0,6,3,3,2,9.63849739342304,8.78599820809833,0.425341195404365,31
"10373","SP","Orindiúva",7194,58280.24,35004,"São José do Rio Preto",3,"Sudeste",0,"353420",2,4,0,4,1,3,0,0,0,0,0,4,0,4,1,3,3,10.9730183783515,8.88100262425557,0.292567898316678,29
"10374","SP","Orindiúva",7194,58280.24,35004,"São José do Rio Preto",3,"Sudeste",0,"353420",3,5,1,4,3,2,0,0,0,0,0,5,1,4,3,2,6,10.9730183783515,8.88100262425557,0.361070116662632,31
"10375","SP","Orindiúva",7194,58280.24,35004,"São José do Rio Preto",3,"Sudeste",0,"353420",4,7,0,7,1,6,0,0,0,0,0,7,0,7,1,6,4,10.9730183783515,8.88100262425557,0.372107804933357,30
"10376","SP","Orindiúva",7194,58280.24,35004,"São José do Rio Preto",3,"Sudeste",0,"353420",5,7,0,7,4,3,0,0,0,0,0,7,0,7,4,3,6,10.9730183783515,8.88100262425557,0.369948087207481,31
"10377","SP","Orlândia",44360,42003.28,35010,"São Joaquim da Barra",3,"Sudeste",1,"353430",2,37,5,32,7,30,0,0,0,0,0,37,5,32,7,30,22,10.6455029894543,10.7000934414643,0.297925019855009,29
"10378","SP","Orlândia",44360,42003.28,35010,"São Joaquim da Barra",3,"Sudeste",1,"353430",3,30,4,26,7,23,0,0,0,0,0,30,4,26,7,23,26,10.6455029894543,10.7000934414643,0.375347072504473,31
"10379","SP","Orlândia",44360,42003.28,35010,"São Joaquim da Barra",3,"Sudeste",1,"353430",4,31,3,28,8,23,1,0,1,1,0,32,3,29,9,23,19,10.6455029894543,10.7000934414643,0.43718905084541,30
"10380","SP","Orlândia",44360,42003.28,35010,"São Joaquim da Barra",3,"Sudeste",1,"353430",5,47,7,40,13,34,0,0,0,0,0,47,7,40,13,34,21,10.6455029894543,10.7000934414643,0.40751031705328,31
"10381","SP","Osasco",699944,109936.21,35057,"Osasco",3,"Sudeste",1,"353440",2,698,73,625,191,507,10,4,6,6,4,708,77,631,197,511,340,11.6076555674713,13.4587556108254,0.277050848981614,29
"10382","SP","Osasco",699944,109936.21,35057,"Osasco",3,"Sudeste",1,"353440",3,662,89,573,191,471,7,0,7,5,2,669,89,580,196,473,397,11.6076555674713,13.4587556108254,0.393772974747105,31
"10383","SP","Osasco",699944,109936.21,35057,"Osasco",3,"Sudeste",1,"353440",4,591,70,521,182,409,9,0,9,2,7,600,70,530,184,416,500,11.6076555674713,13.4587556108254,0.496572994773649,30
"10384","SP","Osasco",699944,109936.21,35057,"Osasco",3,"Sudeste",1,"353440",5,728,102,626,254,474,12,1,11,3,9,740,103,637,257,483,672,11.6076555674713,13.4587556108254,0.46675966528498,31
"10385","SP","Osvaldo Cruz",33000,25930.54,35035,"Adamantina",3,"Sudeste",1,"353460",2,22,2,20,6,16,1,1,0,0,1,23,3,20,6,17,20,10.1631767036147,10.4042628404486,0.301767286077802,29
"10386","SP","Osvaldo Cruz",33000,25930.54,35035,"Adamantina",3,"Sudeste",1,"353460",3,27,3,24,4,23,0,0,0,0,0,27,3,24,4,23,20,10.1631767036147,10.4042628404486,0.375162127905013,31
"10387","SP","Osvaldo Cruz",33000,25930.54,35035,"Adamantina",3,"Sudeste",1,"353460",4,24,5,19,9,15,0,0,0,0,0,24,5,19,9,15,23,10.1631767036147,10.4042628404486,0.406059200962958,30
"10388","SP","Osvaldo Cruz",33000,25930.54,35035,"Adamantina",3,"Sudeste",1,"353460",5,31,7,24,13,18,0,0,0,0,0,31,7,24,13,18,23,10.1631767036147,10.4042628404486,0.386013732715988,31
"10389","SP","Ourinhos",114352,27232.54,35040,"Ourinhos",3,"Sudeste",1,"353470",2,101,6,95,35,66,1,0,1,1,0,102,6,96,36,66,66,10.2121678607887,11.6470366894598,0.306275556696591,29
"10390","SP","Ourinhos",114352,27232.54,35040,"Ourinhos",3,"Sudeste",1,"353470",3,106,13,93,27,79,1,0,1,0,1,107,13,94,27,80,79,10.2121678607887,11.6470366894598,0.387941717436555,31
"10391","SP","Ourinhos",114352,27232.54,35040,"Ourinhos",3,"Sudeste",1,"353470",4,98,15,83,38,60,2,0,2,2,0,100,15,85,40,60,80,10.2121678607887,11.6470366894598,0.458186936210461,30
"10392","SP","Ourinhos",114352,27232.54,35040,"Ourinhos",3,"Sudeste",1,"353470",5,99,13,86,37,62,2,0,2,1,1,101,13,88,38,63,61,10.2121678607887,11.6470366894598,0.417216785627162,31
"10393","SP","Ouroeste",10539,41425.64,35002,"Fernandópolis",3,"Sudeste",0,"353475",2,8,1,7,5,3,0,0,0,0,0,8,1,7,5,3,4,10.6316552917831,9.26283794093394,0.292988208143202,29
"10394","SP","Ouroeste",10539,41425.64,35002,"Fernandópolis",3,"Sudeste",0,"353475",3,9,1,8,1,8,0,0,0,0,0,9,1,8,1,8,5,10.6316552917831,9.26283794093394,0.365649133125097,31
"10395","SP","Ouroeste",10539,41425.64,35002,"Fernandópolis",3,"Sudeste",0,"353475",4,4,2,2,4,0,1,0,1,0,1,5,2,3,4,1,1,10.6316552917831,9.26283794093394,0.422434247611742,30
"10396","SP","Ouroeste",10539,41425.64,35002,"Fernandópolis",3,"Sudeste",0,"353475",5,8,0,8,2,6,0,0,0,0,0,8,0,8,2,6,8,10.6316552917831,9.26283794093394,0.386344043977708,31
"10397","SP","Ouro Verde",8620,13210.54,35034,"Dracena",3,"Sudeste",0,"353480",2,6,2,4,0,6,0,0,0,0,0,6,2,4,0,6,5,9.48877027480352,9.06184036365774,0.313934878684283,29
"10398","SP","Ouro Verde",8620,13210.54,35034,"Dracena",3,"Sudeste",0,"353480",3,3,0,3,2,1,0,0,0,0,0,3,0,3,2,1,13,9.48877027480352,9.06184036365774,0.358252020986284,31
"10399","SP","Ouro Verde",8620,13210.54,35034,"Dracena",3,"Sudeste",0,"353480",4,8,2,6,2,6,0,0,0,0,0,8,2,6,2,6,5,9.48877027480352,9.06184036365774,0.383376929720744,30
"10400","SP","Ouro Verde",8620,13210.54,35034,"Dracena",3,"Sudeste",0,"353480",5,7,2,5,5,2,0,0,0,0,0,7,2,5,5,2,7,9.48877027480352,9.06184036365774,0.362300392900406,31
"10401","SP","Pacaembu",14263,21542.47,35035,"Adamantina",3,"Sudeste",1,"353490",2,11,2,9,4,7,0,0,0,0,0,11,2,9,4,7,7,9.97778161451692,9.56542405052342,0.274734279024527,29
"10402","SP","Pacaembu",14263,21542.47,35035,"Adamantina",3,"Sudeste",1,"353490",3,9,2,7,5,4,0,0,0,0,0,9,2,7,5,4,14,9.97778161451692,9.56542405052342,0.343652797044331,31
"10403","SP","Pacaembu",14263,21542.47,35035,"Adamantina",3,"Sudeste",1,"353490",4,6,0,6,1,5,0,0,0,0,0,6,0,6,1,5,9,9.97778161451692,9.56542405052342,0.385496663600102,30
"10404","SP","Pacaembu",14263,21542.47,35035,"Adamantina",3,"Sudeste",1,"353490",5,12,3,9,3,9,0,0,0,0,0,12,3,9,3,9,8,9.97778161451692,9.56542405052342,0.379818034082732,31
"10405","SP","Palestina",13123,23871.29,35004,"São José do Rio Preto",3,"Sudeste",0,"353500",2,10,0,10,4,6,0,0,0,0,0,10,0,10,4,6,3,10.0804317606041,9.48212169489629,0.283370728075189,29
"10406","SP","Palestina",13123,23871.29,35004,"São José do Rio Preto",3,"Sudeste",0,"353500",3,13,2,11,6,7,0,0,0,0,0,13,2,11,6,7,6,10.0804317606041,9.48212169489629,0.333387883666507,31
"10407","SP","Palestina",13123,23871.29,35004,"São José do Rio Preto",3,"Sudeste",0,"353500",4,7,0,7,3,4,1,0,1,0,1,8,0,8,3,5,5,10.0804317606041,9.48212169489629,0.367606475798554,30
"10408","SP","Palestina",13123,23871.29,35004,"São José do Rio Preto",3,"Sudeste",0,"353500",5,7,1,6,4,3,0,0,0,0,0,7,1,6,4,3,3,10.0804317606041,9.48212169489629,0.33765521178367,31
"10409","SP","Palmares Paulista",13486,9376.19,35005,"Catanduva",3,"Sudeste",1,"353510",2,13,2,11,7,6,0,0,0,0,0,13,2,11,7,6,4,9.14592877611659,9.50940738929453,0.299594233821302,29
"10410","SP","Palmares Paulista",13486,9376.19,35005,"Catanduva",3,"Sudeste",1,"353510",3,9,1,8,4,5,0,0,0,0,0,9,1,8,4,5,5,9.14592877611659,9.50940738929453,0.353270940203261,31
"10411","SP","Palmares Paulista",13486,9376.19,35005,"Catanduva",3,"Sudeste",1,"353510",4,12,3,9,3,9,0,0,0,0,0,12,3,9,3,9,1,9.14592877611659,9.50940738929453,0.361286318621584,30
"10412","SP","Palmares Paulista",13486,9376.19,35005,"Catanduva",3,"Sudeste",1,"353510",5,9,2,7,4,5,0,0,0,0,0,9,2,7,4,5,7,9.14592877611659,9.50940738929453,0.368519221406241,31
"10413","SP","Palmeira d'Oeste",9227,20086.66,35001,"Jales",3,"Sudeste",0,"353520",2,10,0,10,4,6,0,0,0,0,0,10,0,10,4,6,12,9.90781119212101,9.12988924757856,0.261526677512612,29
"10414","SP","Palmeira d'Oeste",9227,20086.66,35001,"Jales",3,"Sudeste",0,"353520",3,6,1,5,2,4,0,0,0,0,0,6,1,5,2,4,10,9.90781119212101,9.12988924757856,0.373250444108933,31
"10415","SP","Palmeira d'Oeste",9227,20086.66,35001,"Jales",3,"Sudeste",0,"353520",4,13,1,12,3,10,0,0,0,0,0,13,1,12,3,10,2,9.90781119212101,9.12988924757856,0.415352717892389,30
"10416","SP","Palmeira d'Oeste",9227,20086.66,35001,"Jales",3,"Sudeste",0,"353520",5,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,7,9.90781119212101,9.12988924757856,0.4126969572668,31
"10417","SP","Palmital",22272,30936.78,35039,"Assis",3,"Sudeste",1,"353530",2,21,5,16,7,14,0,0,0,0,0,21,5,16,7,14,18,10.339701046313,10.0110855631341,0.289628384603641,29
"10418","SP","Palmital",22272,30936.78,35039,"Assis",3,"Sudeste",1,"353530",3,20,3,17,5,15,0,0,0,0,0,20,3,17,5,15,16,10.339701046313,10.0110855631341,0.37099694067077,31
"10419","SP","Palmital",22272,30936.78,35039,"Assis",3,"Sudeste",1,"353530",4,17,5,12,10,7,0,0,0,0,0,17,5,12,10,7,20,10.339701046313,10.0110855631341,0.446142672499332,30
"10420","SP","Palmital",22272,30936.78,35039,"Assis",3,"Sudeste",1,"353530",5,25,1,24,9,16,0,0,0,0,0,25,1,24,9,16,11,10.339701046313,10.0110855631341,0.412354282026136,31
"10421","SP","Panorama",15862,16827.13,35034,"Dracena",3,"Sudeste",1,"353540",2,12,4,8,7,5,0,0,0,0,0,12,4,8,7,5,4,9.73074774382557,9.67168159064327,0.32137976221535,29
"10422","SP","Panorama",15862,16827.13,35034,"Dracena",3,"Sudeste",1,"353540",3,11,1,10,1,10,0,0,0,0,0,11,1,10,1,10,16,9.73074774382557,9.67168159064327,0.390686570944515,31
"10423","SP","Panorama",15862,16827.13,35034,"Dracena",3,"Sudeste",1,"353540",4,12,0,12,7,5,0,0,0,0,0,12,0,12,7,5,9,9.73074774382557,9.67168159064327,0.40974499057558,30
"10424","SP","Panorama",15862,16827.13,35034,"Dracena",3,"Sudeste",1,"353540",5,18,7,11,7,11,1,0,1,0,1,19,7,12,7,12,9,9.73074774382557,9.67168159064327,0.39707351199978,31
"10425","SP","Paraguaçu Paulista",45945,33792.38,35039,"Assis",3,"Sudeste",1,"353550",2,39,4,35,13,26,0,0,0,0,0,39,4,35,13,26,22,10.4279906122679,10.735200307935,0.290843111096675,29
"10426","SP","Paraguaçu Paulista",45945,33792.38,35039,"Assis",3,"Sudeste",1,"353550",3,41,6,35,11,30,1,0,1,1,0,42,6,36,12,30,26,10.4279906122679,10.735200307935,0.389905075900749,31
"10427","SP","Paraguaçu Paulista",45945,33792.38,35039,"Assis",3,"Sudeste",1,"353550",4,28,2,26,13,15,0,0,0,0,0,28,2,26,13,15,19,10.4279906122679,10.735200307935,0.415736560937149,30
"10428","SP","Paraguaçu Paulista",45945,33792.38,35039,"Assis",3,"Sudeste",1,"353550",5,53,7,46,21,32,0,0,0,0,0,53,7,46,21,32,31,10.4279906122679,10.735200307935,0.396308544341607,31
"10429","SP","Paraibuna",18263,15336.37,35053,"Paraibuna/Paraitinga",3,"Sudeste",0,"353560",2,13,3,10,5,8,0,0,0,0,0,13,3,10,5,8,12,9.63798241067336,9.81263243419204,0.287632377288635,29
"10430","SP","Paraibuna",18263,15336.37,35053,"Paraibuna/Paraitinga",3,"Sudeste",0,"353560",3,18,2,16,7,11,0,0,0,0,0,18,2,16,7,11,6,9.63798241067336,9.81263243419204,0.376743683998322,31
"10431","SP","Paraibuna",18263,15336.37,35053,"Paraibuna/Paraitinga",3,"Sudeste",0,"353560",4,13,5,8,7,6,0,0,0,0,0,13,5,8,7,6,17,9.63798241067336,9.81263243419204,0.43213358150182,30
"10432","SP","Paraibuna",18263,15336.37,35053,"Paraibuna/Paraitinga",3,"Sudeste",0,"353560",5,23,6,17,12,11,0,0,0,0,0,23,6,17,12,11,13,9.63798241067336,9.81263243419204,0.409746851781802,31
"10433","SP","Paraíso",6496,34584.67,35005,"Catanduva",3,"Sudeste",0,"353570",2,4,0,4,0,4,0,0,0,0,0,4,0,4,0,4,6,10.4511657992803,8.77894188184151,0.320502242331156,29
"10434","SP","Paraíso",6496,34584.67,35005,"Catanduva",3,"Sudeste",0,"353570",3,7,3,4,0,7,0,0,0,0,0,7,3,4,0,7,2,10.4511657992803,8.77894188184151,0.374030361252663,31
"10435","SP","Paraíso",6496,34584.67,35005,"Catanduva",3,"Sudeste",0,"353570",4,2,0,2,1,1,0,0,0,0,0,2,0,2,1,1,5,10.4511657992803,8.77894188184151,0.375804249787715,30
"10436","SP","Paraíso",6496,34584.67,35005,"Catanduva",3,"Sudeste",0,"353570",5,7,0,7,5,2,0,0,0,0,0,7,0,7,5,2,6,10.4511657992803,8.77894188184151,0.361410838037437,31
"10437","SP","Paranapanema",20395,31198.29,35022,"Avaré",3,"Sudeste",0,"353580",2,24,7,17,12,12,0,0,0,0,0,24,7,17,12,12,10,10.3481185646033,9.92304505175166,0.307278825035048,29
"10438","SP","Paranapanema",20395,31198.29,35022,"Avaré",3,"Sudeste",0,"353580",3,25,6,19,17,8,0,0,0,0,0,25,6,19,17,8,9,10.3481185646033,9.92304505175166,0.381272262989797,31
"10439","SP","Paranapanema",20395,31198.29,35022,"Avaré",3,"Sudeste",0,"353580",4,30,7,23,16,14,0,0,0,0,0,30,7,23,16,14,10,10.3481185646033,9.92304505175166,0.402108713359352,30
"10440","SP","Paranapanema",20395,31198.29,35022,"Avaré",3,"Sudeste",0,"353580",5,30,5,25,12,18,0,0,0,0,0,30,5,25,12,18,12,10.3481185646033,9.92304505175166,0.387399431428798,31
"10441","SP","Paranapuã",4095,27485.59,35001,"Jales",3,"Sudeste",0,"353590",2,3,1,2,1,2,0,0,0,0,0,3,1,2,1,2,3,10.2214171463187,8.31752199628717,0.355261254080157,29
"10442","SP","Paranapuã",4095,27485.59,35001,"Jales",3,"Sudeste",0,"353590",3,2,0,2,1,1,0,0,0,0,0,2,0,2,1,1,2,10.2214171463187,8.31752199628717,0.381300358988265,31
"10443","SP","Paranapuã",4095,27485.59,35001,"Jales",3,"Sudeste",0,"353590",4,4,1,3,1,3,0,0,0,0,0,4,1,3,1,3,4,10.2214171463187,8.31752199628717,0.3846773528405,30
"10444","SP","Paranapuã",4095,27485.59,35001,"Jales",3,"Sudeste",0,"353590",5,8,3,5,4,4,0,0,0,0,0,8,3,5,4,4,3,10.2214171463187,8.31752199628717,0.349161874173577,31
"10445","SP","Parapuã",10949,32118.91,35035,"Adamantina",3,"Sudeste",0,"353600",2,4,0,4,3,1,0,0,0,0,0,4,0,4,3,1,9,10.377200232242,9.30100340687343,0.283938681321755,29
"10446","SP","Parapuã",10949,32118.91,35035,"Adamantina",3,"Sudeste",0,"353600",3,5,0,5,2,3,0,0,0,0,0,5,0,5,2,3,13,10.377200232242,9.30100340687343,0.343027490571526,31
"10447","SP","Parapuã",10949,32118.91,35035,"Adamantina",3,"Sudeste",0,"353600",4,9,1,8,2,7,0,0,0,0,0,9,1,8,2,7,8,10.377200232242,9.30100340687343,0.360030288195734,30
"10448","SP","Parapuã",10949,32118.91,35035,"Adamantina",3,"Sudeste",0,"353600",5,10,1,9,4,6,0,0,0,0,0,10,1,9,4,6,5,10.377200232242,9.30100340687343,0.366962477669296,31
"10449","SP","Pardinho",6508,47454.61,35023,"Botucatu",3,"Sudeste",0,"353610",2,11,5,6,4,7,0,0,0,0,0,11,5,6,4,7,5,10.7675289542187,8.78078746833893,0.348746131285988,29
"10450","SP","Pardinho",6508,47454.61,35023,"Botucatu",3,"Sudeste",0,"353610",3,6,3,3,2,4,0,0,0,0,0,6,3,3,2,4,0,10.7675289542187,8.78078746833893,0.410414658003915,31
"10451","SP","Pardinho",6508,47454.61,35023,"Botucatu",3,"Sudeste",0,"353610",4,12,5,7,2,10,0,0,0,0,0,12,5,7,2,10,3,10.7675289542187,8.78078746833893,0.482120507664158,30
"10452","SP","Pardinho",6508,47454.61,35023,"Botucatu",3,"Sudeste",0,"353610",5,8,0,8,4,4,0,0,0,0,0,8,0,8,4,4,7,10.7675289542187,8.78078746833893,0.447324899836601,31
"10453","SP","Pariquera-Açu",19723,25926.61,35055,"Registro",3,"Sudeste",0,"353620",2,21,7,14,7,14,0,0,0,0,0,21,7,14,7,14,14,10.1630251333874,9.8895407464035,0.341356049223954,29
"10454","SP","Pariquera-Açu",19723,25926.61,35055,"Registro",3,"Sudeste",0,"353620",3,20,6,14,10,10,0,0,0,0,0,20,6,14,10,10,7,10.1630251333874,9.8895407464035,0.449905886065582,31
"10455","SP","Pariquera-Açu",19723,25926.61,35055,"Registro",3,"Sudeste",0,"353620",4,19,4,15,13,6,0,0,0,0,0,19,4,15,13,6,7,10.1630251333874,9.8895407464035,0.514373418477341,30
"10456","SP","Pariquera-Açu",19723,25926.61,35055,"Registro",3,"Sudeste",0,"353620",5,18,2,16,6,12,0,0,0,0,0,18,2,16,6,12,15,10.1630251333874,9.8895407464035,0.465913393557221,31
"10457","SP","Patrocínio Paulista",14807,60792.11,35012,"Franca",3,"Sudeste",1,"353630",2,9,2,7,5,4,0,0,0,0,0,9,2,7,5,4,8,11.0152152897966,9.60285532090872,0.310407780791302,29
"10458","SP","Patrocínio Paulista",14807,60792.11,35012,"Franca",3,"Sudeste",1,"353630",3,6,0,6,1,5,0,0,0,0,0,6,0,6,1,5,7,11.0152152897966,9.60285532090872,0.405123654650531,31
"10459","SP","Patrocínio Paulista",14807,60792.11,35012,"Franca",3,"Sudeste",1,"353630",4,1,0,1,0,1,1,1,0,1,0,2,1,1,1,1,7,11.0152152897966,9.60285532090872,0.413618210267292,30
"10460","SP","Patrocínio Paulista",14807,60792.11,35012,"Franca",3,"Sudeste",1,"353630",5,6,0,6,2,4,0,0,0,0,0,6,0,6,2,4,11,11.0152152897966,9.60285532090872,0.388922157201073,31
"10461","SP","Paulicéia",7454,20705.29,35034,"Dracena",3,"Sudeste",0,"353640",2,2,0,2,0,2,0,0,0,0,0,2,0,2,0,2,4,9.93814450216026,8.9165060800392,0.324030217009294,29
"10462","SP","Paulicéia",7454,20705.29,35034,"Dracena",3,"Sudeste",0,"353640",3,8,3,5,4,4,1,0,1,1,0,9,3,6,5,4,6,9.93814450216026,8.9165060800392,0.398204733077198,31
"10463","SP","Paulicéia",7454,20705.29,35034,"Dracena",3,"Sudeste",0,"353640",4,11,2,9,7,4,0,0,0,0,0,11,2,9,7,4,4,9.93814450216026,8.9165060800392,0.420790942649297,30
"10464","SP","Paulicéia",7454,20705.29,35034,"Dracena",3,"Sudeste",0,"353640",5,14,7,7,8,6,0,0,0,0,0,14,7,7,8,6,2,9.93814450216026,8.9165060800392,0.381424654181252,31
"10465","SP","Paulínia",112003,306163.17,35032,"Campinas",3,"Sudeste",1,"353650",2,90,12,78,26,64,1,0,1,1,0,91,12,79,27,64,41,12.6318734741092,11.6262809356328,0.29835909385506,29
"10466","SP","Paulínia",112003,306163.17,35032,"Campinas",3,"Sudeste",1,"353650",3,115,18,97,35,80,0,0,0,0,0,115,18,97,35,80,46,12.6318734741092,11.6262809356328,0.399809331206943,31
"10467","SP","Paulínia",112003,306163.17,35032,"Campinas",3,"Sudeste",1,"353650",4,98,18,80,21,77,1,0,1,1,0,99,18,81,22,77,47,12.6318734741092,11.6262809356328,0.467613050815719,30
"10468","SP","Paulínia",112003,306163.17,35032,"Campinas",3,"Sudeste",1,"353650",5,123,16,107,37,86,0,0,0,0,0,123,16,107,37,86,50,12.6318734741092,11.6262809356328,0.429835160555906,31
"10469","SP","Paulo de Faria",8959,30110.56,35004,"São José do Rio Preto",3,"Sudeste",0,"353660",2,5,1,4,3,2,0,0,0,0,0,5,1,4,3,2,9,10.3126312197751,9.10041389259758,0.309562782139373,29
"10470","SP","Paulo de Faria",8959,30110.56,35004,"São José do Rio Preto",3,"Sudeste",0,"353660",3,4,0,4,0,4,1,1,0,1,0,5,1,4,1,4,2,10.3126312197751,9.10041389259758,0.368611744984812,31
"10471","SP","Paulo de Faria",8959,30110.56,35004,"São José do Rio Preto",3,"Sudeste",0,"353660",4,8,1,7,5,3,0,0,0,0,0,8,1,7,5,3,11,10.3126312197751,9.10041389259758,0.362477306967022,30
"10472","SP","Paulo de Faria",8959,30110.56,35004,"São José do Rio Preto",3,"Sudeste",0,"353660",5,6,0,6,1,5,0,0,0,0,0,6,0,6,1,5,2,10.3126312197751,9.10041389259758,0.372690335232674,31
"10473","SP","Pederneiras",47111,47430.98,35021,"Jaú",3,"Sudeste",1,"353670",2,29,5,24,13,16,0,0,0,0,0,29,5,24,13,16,28,10.7670308806864,10.7602617983845,0.308559080584898,29
"10474","SP","Pederneiras",47111,47430.98,35021,"Jaú",3,"Sudeste",1,"353670",3,35,7,28,6,29,0,0,0,0,0,35,7,28,6,29,24,10.7670308806864,10.7602617983845,0.386203971040423,31
"10475","SP","Pederneiras",47111,47430.98,35021,"Jaú",3,"Sudeste",1,"353670",4,45,10,35,12,33,0,0,0,0,0,45,10,35,12,33,25,10.7670308806864,10.7602617983845,0.422087029272054,30
"10476","SP","Pederneiras",47111,47430.98,35021,"Jaú",3,"Sudeste",1,"353670",5,39,4,35,18,21,0,0,0,0,0,39,4,35,18,21,27,10.7670308806864,10.7602617983845,0.402311106846116,31
"10477","SP","Pedregulho",16811,52418.86,35012,"Franca",3,"Sudeste",0,"353700",2,19,5,14,9,10,0,0,0,0,0,19,5,14,9,10,8,10.8670217292163,9.72978871303306,0.320854488014986,29
"10478","SP","Pedregulho",16811,52418.86,35012,"Franca",3,"Sudeste",0,"353700",3,11,3,8,2,9,0,0,0,0,0,11,3,8,2,9,14,10.8670217292163,9.72978871303306,0.396886899686259,31
"10479","SP","Pedregulho",16811,52418.86,35012,"Franca",3,"Sudeste",0,"353700",4,16,5,11,4,12,0,0,0,0,0,16,5,11,4,12,12,10.8670217292163,9.72978871303306,0.414443600599635,30
"10480","SP","Pedregulho",16811,52418.86,35012,"Franca",3,"Sudeste",0,"353700",5,29,7,22,9,20,0,0,0,0,0,29,7,22,9,20,13,10.8670217292163,9.72978871303306,0.400452044186032,31
"10481","SP","Pedreira",48463,26471.59,35032,"Campinas",3,"Sudeste",1,"353710",2,22,5,17,5,17,0,0,0,0,0,22,5,17,5,17,28,10.1838273614186,10.7885558991816,0.314684536499335,29
"10482","SP","Pedreira",48463,26471.59,35032,"Campinas",3,"Sudeste",1,"353710",3,26,2,24,9,17,0,0,0,0,0,26,2,24,9,17,20,10.1838273614186,10.7885558991816,0.396156274291389,31
"10483","SP","Pedreira",48463,26471.59,35032,"Campinas",3,"Sudeste",1,"353710",4,36,5,31,20,16,0,0,0,0,0,36,5,31,20,16,25,10.1838273614186,10.7885558991816,0.442584144361583,30
"10484","SP","Pedreira",48463,26471.59,35032,"Campinas",3,"Sudeste",1,"353710",5,47,7,40,17,30,0,0,0,0,0,47,7,40,17,30,20,10.1838273614186,10.7885558991816,0.416659016232098,31
"10485","SP","Pedro de Toledo",11421,12787.4,35056,"Itanhaém",3,"Sudeste",0,"353720",2,12,3,9,5,7,0,0,0,0,0,12,3,9,5,7,6,9.45621559009245,9.34320904505061,0.345443673904218,29
"10486","SP","Pedro de Toledo",11421,12787.4,35056,"Itanhaém",3,"Sudeste",0,"353720",3,8,3,5,5,3,0,0,0,0,0,8,3,5,5,3,5,9.45621559009245,9.34320904505061,0.443853326551157,31
"10487","SP","Pedro de Toledo",11421,12787.4,35056,"Itanhaém",3,"Sudeste",0,"353720",4,10,4,6,5,5,0,0,0,0,0,10,4,6,5,5,5,9.45621559009245,9.34320904505061,0.491684382725269,30
"10488","SP","Pedro de Toledo",11421,12787.4,35056,"Itanhaém",3,"Sudeste",0,"353720",5,7,1,6,2,5,0,0,0,0,0,7,1,6,2,5,6,9.45621559009245,9.34320904505061,0.477495827419176,31
"10489","SP","Penápolis",63757,26395.81,35018,"Birigui",3,"Sudeste",1,"353730",2,63,8,55,19,44,1,1,0,0,1,64,9,55,19,45,31,10.1809605644171,11.0628342609142,0.292421231752093,29
"10490","SP","Penápolis",63757,26395.81,35018,"Birigui",3,"Sudeste",1,"353730",3,55,5,50,12,43,0,0,0,0,0,55,5,50,12,43,40,10.1809605644171,11.0628342609142,0.377005489153912,31
"10491","SP","Penápolis",63757,26395.81,35018,"Birigui",3,"Sudeste",1,"353730",4,56,11,45,22,34,0,0,0,0,0,56,11,45,22,34,44,10.1809605644171,11.0628342609142,0.429090821480986,30
"10492","SP","Penápolis",63757,26395.81,35018,"Birigui",3,"Sudeste",1,"353730",5,65,20,45,21,44,1,0,1,1,0,66,20,46,22,44,17,10.1809605644171,11.0628342609142,0.385660028166888,31
"10493","SP","Pereira Barreto",25677,29553.41,35016,"Andradina",3,"Sudeste",1,"353740",2,19,3,16,4,15,0,0,0,0,0,19,3,16,4,15,13,10.2939544138076,10.1533509285497,0.308046944655199,29
"10494","SP","Pereira Barreto",25677,29553.41,35016,"Andradina",3,"Sudeste",1,"353740",3,14,5,9,6,8,0,0,0,0,0,14,5,9,6,8,20,10.2939544138076,10.1533509285497,0.395035194067289,31
