"","UF","region","region_name","microregion","microregion_name","pop","gdp","week","nconcep","nconcep_educ_low","nconcep_educ_high","nconcep_age_young","nconcep_age_old","nfetal","nfetal_educ_low","nfetal_educ_high","nfetal_age_young","nfetal_age_old","totalconcep","totalconcep_educ_low","totalconcep_educ_high","totalconcep_age_young","totalconcep_age_old","deaths","lgdp","lpop","isolated","s_date","year","month"
"5390","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,5,33,4,29,12,21,0,0,0,0,0,33,4,29,12,21,19,9.82581569391828,11.7362769946554,0.255268015798428,2020-02-03,2020,2
"5391","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,6,27,5,22,11,16,0,0,0,0,0,27,5,22,11,16,15,9.82581569391828,11.7362769946554,0.243422993633263,2020-02-10,2020,2
"5392","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,7,24,8,16,10,14,0,0,0,0,0,24,8,16,10,14,20,9.82581569391828,11.7362769946554,0.251201161290371,2020-02-17,2020,2
"5393","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,8,40,13,27,12,28,0,0,0,0,0,40,13,27,12,28,19,9.82581569391828,11.7362769946554,0.301878029600979,2020-02-24,2020,2
"5394","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,9,33,6,27,13,20,0,0,0,0,0,33,6,27,13,20,19,9.82581569391828,11.7362769946554,0.278760085697495,2020-03-02,2020,3
"5395","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,10,23,2,21,4,19,0,0,0,0,0,23,2,21,4,19,26,9.82581569391828,11.7362769946554,0.294356575367112,2020-03-09,2020,3
"5396","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,11,35,12,23,14,21,0,0,0,0,0,35,12,23,14,21,19,9.82581569391828,11.7362769946554,0.368321026139785,2020-03-16,2020,3
"5397","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,12,27,7,20,11,16,0,0,0,0,0,27,7,20,11,16,20,9.82581569391828,11.7362769946554,0.479961353124926,2020-03-23,2020,3
"5398","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,13,25,7,18,12,13,0,0,0,0,0,25,7,18,12,13,18,9.82581569391828,11.7362769946554,0.432460594847015,2020-03-30,2020,3
"5399","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,14,32,7,25,6,26,0,0,0,0,0,32,7,25,6,26,18,9.82581569391828,11.7362769946554,0.427915669247286,2020-04-06,2020,4
"5400","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,15,35,9,26,12,23,0,0,0,0,0,35,9,26,12,23,14,9.82581569391828,11.7362769946554,0.405011987049423,2020-04-13,2020,4
"5401","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,16,30,7,23,17,13,0,0,0,0,0,30,7,23,17,13,22,9.82581569391828,11.7362769946554,0.423787305566176,2020-04-20,2020,4
"5402","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,17,30,9,21,10,20,0,0,0,0,0,30,9,21,10,20,16,9.82581569391828,11.7362769946554,0.399520946305061,2020-04-27,2020,4
"5403","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,18,33,6,27,12,21,0,0,0,0,0,33,6,27,12,21,16,9.82581569391828,11.7362769946554,0.395403536445423,2020-05-04,2020,5
"5404","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,19,37,10,27,18,19,0,0,0,0,0,37,10,27,18,19,17,9.82581569391828,11.7362769946554,0.420542685147316,2020-05-11,2020,5
"5405","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,20,35,6,29,18,17,1,0,1,0,1,36,6,30,18,18,19,9.82581569391828,11.7362769946554,0.403121311763514,2020-05-18,2020,5
"5406","PI",2,"Nordeste",22009,"Floriano",125026,18505.3599090589,21,32,9,23,8,24,0,0,0,0,0,32,9,23,8,24,12,9.82581569391828,11.7362769946554,0.386519629163387,2020-05-25,2020,5
"5407","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,5,23,3,20,16,7,1,1,0,1,0,24,4,20,17,7,8,9.99208887686777,11.4475972988117,0.242627830679241,2020-02-03,2020,2
"5408","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,6,34,15,19,18,16,1,1,0,0,1,35,16,19,18,17,5,9.99208887686777,11.4475972988117,0.242614136925629,2020-02-10,2020,2
"5409","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,7,35,14,21,14,21,1,0,1,1,0,36,14,22,15,21,9,9.99208887686777,11.4475972988117,0.246429766327643,2020-02-17,2020,2
"5410","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,8,29,11,18,20,9,0,0,0,0,0,29,11,18,20,9,13,9.99208887686777,11.4475972988117,0.281813396107325,2020-02-24,2020,2
"5411","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,9,25,9,16,11,14,0,0,0,0,0,25,9,16,11,14,8,9.99208887686777,11.4475972988117,0.254340211794635,2020-03-02,2020,3
"5412","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,10,35,14,21,18,17,0,0,0,0,0,35,14,21,18,17,8,9.99208887686777,11.4475972988117,0.285393684747782,2020-03-09,2020,3
"5413","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,11,30,10,20,15,15,0,0,0,0,0,30,10,20,15,15,11,9.99208887686777,11.4475972988117,0.363489441420506,2020-03-16,2020,3
"5414","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,12,21,10,11,11,10,0,0,0,0,0,21,10,11,11,10,11,9.99208887686777,11.4475972988117,0.420843350335191,2020-03-23,2020,3
"5415","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,13,34,15,19,16,18,1,1,0,0,1,35,16,19,16,19,7,9.99208887686777,11.4475972988117,0.384260383195347,2020-03-30,2020,3
"5416","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,14,22,8,14,10,12,1,0,1,0,1,23,8,15,10,13,3,9.99208887686777,11.4475972988117,0.391641241329767,2020-04-06,2020,4
"5417","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,15,26,10,16,10,16,0,0,0,0,0,26,10,16,10,16,5,9.99208887686777,11.4475972988117,0.341139186320441,2020-04-13,2020,4
"5418","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,16,18,7,11,6,12,1,0,1,1,0,19,7,12,7,12,9,9.99208887686777,11.4475972988117,0.34073974257563,2020-04-20,2020,4
"5419","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,17,26,10,16,15,11,0,0,0,0,0,26,10,16,15,11,9,9.99208887686777,11.4475972988117,0.336725257270447,2020-04-27,2020,4
"5420","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,18,22,13,9,14,8,1,1,0,0,1,23,14,9,14,9,6,9.99208887686777,11.4475972988117,0.363417816573634,2020-05-04,2020,5
"5421","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,19,32,12,20,17,15,2,1,1,2,0,34,13,21,19,15,11,9.99208887686777,11.4475972988117,0.395548512822002,2020-05-11,2020,5
"5422","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,20,27,11,16,15,12,0,0,0,0,0,27,11,16,15,12,8,9.99208887686777,11.4475972988117,0.368850020723013,2020-05-18,2020,5
"5423","PI",2,"Nordeste",22010,"Alto Médio Gurguéia",93676,21852.8991704385,21,20,11,9,15,5,1,0,1,0,1,21,11,10,15,6,8,9.99208887686777,11.4475972988117,0.364700661113159,2020-05-25,2020,5
"5424","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,5,38,19,19,19,19,0,0,0,0,0,38,19,19,19,19,19,9.13693160782302,11.8692843589704,0.240928168438584,2020-02-03,2020,2
"5425","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,6,30,11,19,20,10,0,0,0,0,0,30,11,19,20,10,13,9.13693160782302,11.8692843589704,0.230291628855039,2020-02-10,2020,2
"5426","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,7,41,18,23,22,19,0,0,0,0,0,41,18,23,22,19,13,9.13693160782302,11.8692843589704,0.231139052717119,2020-02-17,2020,2
"5427","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,8,32,10,22,15,17,0,0,0,0,0,32,10,22,15,17,11,9.13693160782302,11.8692843589704,0.254187683823146,2020-02-24,2020,2
"5428","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,9,22,7,15,9,13,0,0,0,0,0,22,7,15,9,13,14,9.13693160782302,11.8692843589704,0.2584239582118,2020-03-02,2020,3
"5429","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,10,29,17,12,18,11,0,0,0,0,0,29,17,12,18,11,15,9.13693160782302,11.8692843589704,0.287872445684345,2020-03-09,2020,3
"5430","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,11,40,18,22,17,23,0,0,0,0,0,40,18,22,17,23,21,9.13693160782302,11.8692843589704,0.352808626543681,2020-03-16,2020,3
"5431","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,12,35,18,17,14,21,0,0,0,0,0,35,18,17,14,21,22,9.13693160782302,11.8692843589704,0.454088309777395,2020-03-23,2020,3
"5432","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,13,28,16,12,9,19,0,0,0,0,0,28,16,12,9,19,13,9.13693160782302,11.8692843589704,0.385868099899931,2020-03-30,2020,3
"5433","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,14,22,12,10,13,9,0,0,0,0,0,22,12,10,13,9,16,9.13693160782302,11.8692843589704,0.391750587809987,2020-04-06,2020,4
"5434","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,15,47,22,25,27,20,0,0,0,0,0,47,22,25,27,20,18,9.13693160782302,11.8692843589704,0.382954323267217,2020-04-13,2020,4
"5435","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,16,34,14,20,19,15,0,0,0,0,0,34,14,20,19,15,9,9.13693160782302,11.8692843589704,0.396308945013971,2020-04-20,2020,4
"5436","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,17,22,11,11,8,14,0,0,0,0,0,22,11,11,8,14,16,9.13693160782302,11.8692843589704,0.391143199170068,2020-04-27,2020,4
"5437","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,18,22,8,14,9,13,0,0,0,0,0,22,8,14,9,13,23,9.13693160782302,11.8692843589704,0.379632514656179,2020-05-04,2020,5
"5438","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,19,48,20,28,34,14,0,0,0,0,0,48,20,28,34,14,11,9.13693160782302,11.8692843589704,0.382717219545388,2020-05-11,2020,5
"5439","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,20,29,14,15,22,7,1,0,1,0,1,30,14,16,22,8,16,9.13693160782302,11.8692843589704,0.361851492112838,2020-05-18,2020,5
"5440","PI",2,"Nordeste",22011,"São Raimundo Nonato",142812,9292.20920181777,21,32,11,21,12,20,0,0,0,0,0,32,11,21,12,20,21,9.13693160782302,11.8692843589704,0.357989159687626,2020-05-25,2020,5
"5441","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,5,20,7,13,11,9,1,0,1,0,1,21,7,14,11,10,8,9.28922175588346,11.3682811230564,0.244781934720268,2020-02-03,2020,2
"5442","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,6,25,7,18,12,13,0,0,0,0,0,25,7,18,12,13,7,9.28922175588346,11.3682811230564,0.249469152597777,2020-02-10,2020,2
"5443","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,7,26,8,18,15,11,0,0,0,0,0,26,8,18,15,11,9,9.28922175588346,11.3682811230564,0.249694291355166,2020-02-17,2020,2
"5444","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,8,28,12,16,7,21,0,0,0,0,0,28,12,16,7,21,9,9.28922175588346,11.3682811230564,0.279548890792315,2020-02-24,2020,2
"5445","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,9,23,8,15,11,12,1,1,0,1,0,24,9,15,12,12,9,9.28922175588346,11.3682811230564,0.272786806727572,2020-03-02,2020,3
"5446","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,10,31,11,20,18,13,0,0,0,0,0,31,11,20,18,13,11,9.28922175588346,11.3682811230564,0.263919885680238,2020-03-09,2020,3
"5447","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,11,24,8,16,15,9,0,0,0,0,0,24,8,16,15,9,10,9.28922175588346,11.3682811230564,0.336204137048527,2020-03-16,2020,3
"5448","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,12,24,10,14,14,10,0,0,0,0,0,24,10,14,14,10,6,9.28922175588346,11.3682811230564,0.451393822771291,2020-03-23,2020,3
"5449","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,13,27,16,11,17,10,0,0,0,0,0,27,16,11,17,10,10,9.28922175588346,11.3682811230564,0.396589513484756,2020-03-30,2020,3
"5450","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,14,16,9,7,4,12,0,0,0,0,0,16,9,7,4,12,11,9.28922175588346,11.3682811230564,0.382817230335503,2020-04-06,2020,4
"5451","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,15,17,12,5,7,10,0,0,0,0,0,17,12,5,7,10,11,9.28922175588346,11.3682811230564,0.34373728402109,2020-04-13,2020,4
"5452","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,16,27,14,13,13,14,0,0,0,0,0,27,14,13,13,14,9,9.28922175588346,11.3682811230564,0.327474016770315,2020-04-20,2020,4
"5453","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,17,27,10,17,12,15,0,0,0,0,0,27,10,17,12,15,9,9.28922175588346,11.3682811230564,0.319509953699482,2020-04-27,2020,4
"5454","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,18,25,17,8,13,12,1,1,0,0,1,26,18,8,13,13,5,9.28922175588346,11.3682811230564,0.342621318485264,2020-05-04,2020,5
"5455","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,19,25,10,15,18,7,0,0,0,0,0,25,10,15,18,7,8,9.28922175588346,11.3682811230564,0.391339407156298,2020-05-11,2020,5
"5456","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,20,31,17,14,17,14,0,0,0,0,0,31,17,14,17,14,12,9.28922175588346,11.3682811230564,0.363252760046622,2020-05-18,2020,5
"5457","PI",2,"Nordeste",22012,"Chapadas do Extremo Sul Piauiense",86533,10820.7596283499,21,26,6,20,13,13,0,0,0,0,0,26,6,20,13,13,10,9.28922175588346,11.3682811230564,0.347460513359876,2020-05-25,2020,5
"5458","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,5,57,18,39,26,31,0,0,0,0,0,57,18,39,26,31,32,9.47852268798531,12.2497354012648,0.252494586931778,2020-02-03,2020,2
"5459","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,6,50,16,34,27,23,1,0,1,0,1,51,16,35,27,24,28,9.47852268798531,12.2497354012648,0.25322726268299,2020-02-10,2020,2
"5460","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,7,39,11,28,18,21,0,0,0,0,0,39,11,28,18,21,19,9.47852268798531,12.2497354012648,0.272884747061906,2020-02-17,2020,2
"5461","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,8,44,13,31,18,26,0,0,0,0,0,44,13,31,18,26,37,9.47852268798531,12.2497354012648,0.31393436857656,2020-02-24,2020,2
"5462","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,9,38,6,32,15,23,0,0,0,0,0,38,6,32,15,23,36,9.47852268798531,12.2497354012648,0.280725465178881,2020-03-02,2020,3
"5463","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,10,42,13,29,19,23,0,0,0,0,0,42,13,29,19,23,44,9.47852268798531,12.2497354012648,0.309283839738948,2020-03-09,2020,3
"5464","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,11,30,7,23,14,16,0,0,0,0,0,30,7,23,14,16,44,9.47852268798531,12.2497354012648,0.384747776869322,2020-03-16,2020,3
"5465","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,12,42,14,28,20,22,1,0,1,0,1,43,14,29,20,23,27,9.47852268798531,12.2497354012648,0.495303283340954,2020-03-23,2020,3
"5466","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,13,18,4,14,5,13,0,0,0,0,0,18,4,14,5,13,30,9.47852268798531,12.2497354012648,0.455792322183532,2020-03-30,2020,3
"5467","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,14,26,8,18,12,14,0,0,0,0,0,26,8,18,12,14,29,9.47852268798531,12.2497354012648,0.422000080550479,2020-04-06,2020,4
"5468","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,15,26,4,22,9,17,0,0,0,0,0,26,4,22,9,17,29,9.47852268798531,12.2497354012648,0.409922660757632,2020-04-13,2020,4
"5469","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,16,19,5,14,12,7,0,0,0,0,0,19,5,14,12,7,19,9.47852268798531,12.2497354012648,0.405367344204634,2020-04-20,2020,4
"5470","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,17,21,3,18,9,12,0,0,0,0,0,21,3,18,9,12,27,9.47852268798531,12.2497354012648,0.398608263035038,2020-04-27,2020,4
"5471","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,18,14,2,12,4,10,1,0,1,1,0,15,2,13,5,10,32,9.47852268798531,12.2497354012648,0.404842137292985,2020-05-04,2020,5
"5472","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,19,23,7,16,6,17,0,0,0,0,0,23,7,16,6,17,21,9.47852268798531,12.2497354012648,0.436735439884035,2020-05-11,2020,5
"5473","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,20,16,1,15,6,10,1,1,0,0,1,17,2,15,6,11,23,9.47852268798531,12.2497354012648,0.407443937926051,2020-05-18,2020,5
"5474","PI",2,"Nordeste",22013,"Picos",208926,13075.855120569,21,21,6,15,11,10,0,0,0,0,0,21,6,15,11,10,21,9.47852268798531,12.2497354012648,0.390636719415924,2020-05-25,2020,5
"5475","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,5,17,8,9,12,5,0,0,0,0,0,17,8,9,12,5,8,9.03027548141587,11.0185143824723,0.262873934148165,2020-02-03,2020,2
"5476","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,6,10,3,7,3,7,1,1,0,1,0,11,4,7,4,7,5,9.03027548141587,11.0185143824723,0.261391168833935,2020-02-10,2020,2
"5477","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,7,7,2,5,3,4,0,0,0,0,0,7,2,5,3,4,4,9.03027548141587,11.0185143824723,0.252945874036666,2020-02-17,2020,2
"5478","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,8,7,2,5,3,4,0,0,0,0,0,7,2,5,3,4,7,9.03027548141587,11.0185143824723,0.287005012975233,2020-02-24,2020,2
"5479","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,9,14,6,8,6,8,0,0,0,0,0,14,6,8,6,8,9,9.03027548141587,11.0185143824723,0.278914102783456,2020-03-02,2020,3
"5480","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,10,18,10,8,5,13,0,0,0,0,0,18,10,8,5,13,2,9.03027548141587,11.0185143824723,0.315330776532092,2020-03-09,2020,3
"5481","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,11,6,4,2,4,2,0,0,0,0,0,6,4,2,4,2,8,9.03027548141587,11.0185143824723,0.343229099661495,2020-03-16,2020,3
"5482","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,12,12,2,10,6,6,0,0,0,0,0,12,2,10,6,6,9,9.03027548141587,11.0185143824723,0.465788670287425,2020-03-23,2020,3
"5483","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,13,8,4,4,3,5,0,0,0,0,0,8,4,4,3,5,9,9.03027548141587,11.0185143824723,0.392042406816946,2020-03-30,2020,3
"5484","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,14,6,1,5,2,4,1,1,0,0,1,7,2,5,2,5,7,9.03027548141587,11.0185143824723,0.387871789248847,2020-04-06,2020,4
"5485","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,15,3,0,3,0,3,0,0,0,0,0,3,0,3,0,3,8,9.03027548141587,11.0185143824723,0.357534169898708,2020-04-13,2020,4
"5486","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9.03027548141587,11.0185143824723,0.33899220694121,2020-04-20,2020,4
"5487","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,17,3,2,1,0,3,0,0,0,0,0,3,2,1,0,3,9,9.03027548141587,11.0185143824723,0.385558008290707,2020-04-27,2020,4
"5488","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,18,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,12,9.03027548141587,11.0185143824723,0.417786643952911,2020-05-04,2020,5
"5489","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,19,3,1,2,1,2,0,0,0,0,0,3,1,2,1,2,6,9.03027548141587,11.0185143824723,0.438531057214144,2020-05-11,2020,5
"5490","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,20,2,1,1,1,1,0,0,0,0,0,2,1,1,1,1,9,9.03027548141587,11.0185143824723,0.398209441538929,2020-05-18,2020,5
"5491","PI",2,"Nordeste",22014,"Pio IX",60993,8352.16012017773,21,2,1,1,2,0,0,0,0,0,0,2,1,1,2,0,4,9.03027548141587,11.0185143824723,0.386730645105971,2020-05-25,2020,5
"5492","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,5,64,26,38,34,30,1,1,0,1,0,65,27,38,35,30,26,9.2899549770264,12.522524373978,0.246386549702114,2020-02-03,2020,2
"5493","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,6,83,40,43,43,40,1,1,0,0,1,84,41,43,43,41,36,9.2899549770264,12.522524373978,0.238616773063237,2020-02-10,2020,2
"5494","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,7,49,16,33,17,32,0,0,0,0,0,49,16,33,17,32,29,9.2899549770264,12.522524373978,0.240030046356995,2020-02-17,2020,2
"5495","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,8,77,24,53,37,40,1,1,0,1,0,78,25,53,38,40,25,9.2899549770264,12.522524373978,0.276979465602972,2020-02-24,2020,2
"5496","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,9,57,20,37,31,26,0,0,0,0,0,57,20,37,31,26,32,9.2899549770264,12.522524373978,0.24998813575943,2020-03-02,2020,3
"5497","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,10,47,17,30,15,32,1,0,1,1,0,48,17,31,16,32,39,9.2899549770264,12.522524373978,0.275769385314557,2020-03-09,2020,3
"5498","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,11,41,19,22,21,20,0,0,0,0,0,41,19,22,21,20,39,9.2899549770264,12.522524373978,0.351729658435393,2020-03-16,2020,3
"5499","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,12,45,18,27,25,20,1,0,1,1,0,46,18,28,26,20,38,9.2899549770264,12.522524373978,0.447329081394851,2020-03-23,2020,3
"5500","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,13,46,16,30,23,23,0,0,0,0,0,46,16,30,23,23,57,9.2899549770264,12.522524373978,0.390958565295189,2020-03-30,2020,3
"5501","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,14,49,18,31,21,28,0,0,0,0,0,49,18,31,21,28,38,9.2899549770264,12.522524373978,0.391051431419295,2020-04-06,2020,4
"5502","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,15,51,24,27,28,23,1,0,1,0,1,52,24,28,28,24,23,9.2899549770264,12.522524373978,0.367259612685422,2020-04-13,2020,4
"5503","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,16,40,13,27,26,14,1,1,0,1,0,41,14,27,27,14,40,9.2899549770264,12.522524373978,0.359538337510784,2020-04-20,2020,4
"5504","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,17,47,16,31,25,22,1,1,0,0,1,48,17,31,25,23,34,9.2899549770264,12.522524373978,0.356608397285027,2020-04-27,2020,4
"5505","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,18,37,11,26,14,23,0,0,0,0,0,37,11,26,14,23,37,9.2899549770264,12.522524373978,0.371057572485193,2020-05-04,2020,5
"5506","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,19,48,15,33,20,28,0,0,0,0,0,48,15,33,20,28,30,9.2899549770264,12.522524373978,0.418824815850085,2020-05-11,2020,5
"5507","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,20,40,14,26,19,21,1,0,1,1,0,41,14,27,20,21,31,9.2899549770264,12.522524373978,0.387578155363859,2020-05-18,2020,5
"5508","PI",2,"Nordeste",22015,"Alto Médio Canindé",274450,10828.696547495,21,40,18,22,20,20,1,1,0,1,0,41,19,22,21,20,37,9.2899549770264,12.522524373978,0.382168399207132,2020-05-25,2020,5
"5509","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,5,65,17,48,21,44,0,0,0,0,0,65,17,48,21,44,41,10.2287075866739,12.5729355158564,0.29251072155457,2020-02-03,2020,2
"5510","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,6,69,16,53,34,35,1,0,1,1,0,70,16,54,35,35,48,10.2287075866739,12.5729355158564,0.287625306789256,2020-02-10,2020,2
"5511","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,7,49,6,43,17,32,0,0,0,0,0,49,6,43,17,32,45,10.2287075866739,12.5729355158564,0.293365765478635,2020-02-17,2020,2
"5512","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,8,55,13,42,18,37,0,0,0,0,0,55,13,42,18,37,40,10.2287075866739,12.5729355158564,0.330307706248558,2020-02-24,2020,2
"5513","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,9,58,13,45,22,36,1,1,0,0,1,59,14,45,22,37,41,10.2287075866739,12.5729355158564,0.304997627272789,2020-03-02,2020,3
"5514","PR",4,"Sul",41001,"Paranavaí",288640,27686.7042695399,10,60,13,47,24,36,1,0,1,0,1,61,13,48,24,37,48,10.2287075866739,12.5729355158564,0.308992966572021,2020-03-09,2020,3
